gen,social_strat,N,mean_move,mean_assoc,mean_intake,prop_infec,repl,cost,regen,local,infect_percent,prop,gen_bin,gen_abs
350,handler tracking,5,63.2,1472,7.40099966526032,0,1,0.25,50,1,0,0.01,300,-2700
350,non-handler tracking,7,50.7142857142857,1085.28571428571,10.1438567978995,0,1,0.25,50,1,0,0.014,300,-2700
355,agent tracking,490,23.7285714285714,15162.5204081633,15.6581423099207,0,1,0.25,50,1,0,0.98,300,-2700
355,handler tracking,6,60,1576.5,8.16766629616419,0,1,0.25,50,1,0,0.012,300,-2700
355,non-handler tracking,4,63.25,1250.25,7.75099968910217,0,1,0.25,50,1,0,0.008,300,-2700
360,agent tracking,493,24.0811359026369,17852.5557809331,15.5304112206145,0,1,0.25,50,1,0,0.986,300,-2700
360,non-handler tracking,5,56.2,3432.4,9.00099964141846,0,1,0.25,50,1,0,0.01,300,-2700
360,handler tracking,2,44.5,57.5,12.0009994506836,0,1,0.25,50,1,0,0.004,300,-2700
365,agent tracking,474,23.5021097046414,16814.1751054852,15.6128137989386,0,1,0.25,50,1,0,0.948,300,-2700
365,handler tracking,9,53.6666666666667,3556.66666666667,9.55655512026149,0,1,0.25,50,1,0,0.018,300,-2700
365,non-handler tracking,17,48.4705882352941,1359.88235294118,10.4715877981747,0,1,0.25,50,1,0,0.034,300,-2700
370,agent tracking,481,23.047817047817,16683.9688149688,15.7348871868019,0,1,0.25,50,1,0,0.962,300,-2700
370,handler tracking,12,55.3333333333333,874.833333333333,9.25099962560732,0,1,0.25,50,1,0,0.024,300,-2700
370,non-handler tracking,7,53.8571428571429,371.857142857143,9.57242816871232,0,1,0.25,50,1,0,0.014,300,-2700
375,agent tracking,473,23.7653276955603,17301.6807610994,15.5845089654338,0,1,0.25,50,1,0,0.946,300,-2700
375,handler tracking,20,50.2,1129.2,10.3509996473789,0,1,0.25,50,1,0,0.04,300,-2700
375,non-handler tracking,7,41.5714285714286,7744.42857142857,12.1438565935407,0,1,0.25,50,1,0,0.014,300,-2700
380,handler tracking,7,48.4285714285714,165,10.7152853012085,0,1,0.25,50,1,0,0.014,300,-2700
380,agent tracking,489,23.8036809815951,18915.1083844581,15.5817765497235,0,1,0.25,50,1,0,0.978,300,-2700
380,non-handler tracking,4,41.75,11396,12.0009995698929,0,1,0.25,50,1,0,0.008,300,-2700
385,agent tracking,486,23.7921810699589,24634.1995884774,15.618283402282,0,1,0.25,50,1,0,0.972,300,-2700
385,non-handler tracking,2,85,2622,3.0009999871254,0,1,0.25,50,1,0,0.004,300,-2700
385,handler tracking,12,41.6666666666667,82.4166666666667,12.0009995301565,0,1,0.25,50,1,0,0.024,300,-2700
390,agent tracking,492,23.3821138211382,27784.6056910569,15.7001864435227,0,1,0.25,50,1,0,0.984,300,-2700
390,non-handler tracking,4,63.5,2374.5,7.75099958802457,0,1,0.25,50,1,0,0.008,300,-2700
390,handler tracking,4,75.25,49.25,5.00099987437716,0,1,0.25,50,1,0,0.008,300,-2700
395,agent tracking,495,23.5454545454546,26940.0141414141,15.6292822789664,0,1,0.25,50,1,0,0.99,300,-2700
395,non-handler tracking,3,69,5017,6.6676664352417,0,1,0.25,50,1,0,0.006,300,-2700
395,handler tracking,2,80,34.5,4.00099972536555,0,1,0.25,50,1,0,0.004,300,-2700
400,handler tracking,19,55.421052631579,5220.26315789474,9.36942069154037,0,1,0.25,50,1,0,0.038,400,-2600
400,agent tracking,479,23.6617954070981,27338.9624217119,15.6440057137316,0,1,0.25,50,1,0,0.958,400,-2600
400,non-handler tracking,2,40,10984.5,12.0009996891022,0,1,0.25,50,1,0,0.004,400,-2600
405,agent tracking,483,23.2691511387164,23399.9896480331,15.6635253306008,0,1,0.25,50,1,0,0.966,400,-2600
405,handler tracking,7,38.4285714285714,1335.57142857143,12.5724280902318,0,1,0.25,50,1,0,0.014,400,-2600
405,non-handler tracking,10,58.9,6374.8,8.40099975129124,0,1,0.25,50,1,0,0.02,400,-2600
410,agent tracking,486,23.2283950617284,22549.5905349794,15.6964727036747,0,1,0.25,50,1,0,0.972,400,-2600
410,non-handler tracking,6,44,3298.66666666667,11.3343329429626,0,1,0.25,50,1,0,0.012,400,-2600
410,handler tracking,8,54.5,1732.625,9.37599963856337,0,1,0.25,50,1,0,0.016,400,-2600
415,agent tracking,486,22.6399176954733,21185.0144032922,15.7499706450804,0,1,0.25,50,1,0,0.972,400,-2600
415,non-handler tracking,6,60.3333333333333,3983.5,8.00099968910217,0,1,0.25,50,1,0,0.012,400,-2600
415,handler tracking,8,51,1221.5,10.1259995698929,0,1,0.25,50,1,0,0.016,400,-2600
420,agent tracking,484,22.3119834710744,20462.4607438017,15.8501730053878,0,1,0.25,50,1,0,0.968,400,-2600
420,handler tracking,12,49.3333333333333,182.5,10.2509995698929,0,1,0.25,50,1,0,0.024,400,-2600
420,non-handler tracking,3,81.6666666666667,1514,3.66766663392385,0,1,0.25,50,1,0,0.006,400,-2600
420,agent avoiding,1,13,87,18.0009994506836,0,1,0.25,50,1,0,0.002,400,-2600
425,agent tracking,482,23.3153526970954,21593.8941908714,15.646227667591,0,1,0.25,50,1,0,0.964,400,-2600
425,handler tracking,4,44.25,1803.25,11.5009994506836,0,1,0.25,50,1,0,0.008,400,-2600
425,non-handler tracking,13,46.0769230769231,10721.6153846154,11.0009995974027,0,1,0.25,50,1,0,0.026,400,-2600
425,agent avoiding,1,20,103,17.0009994506836,0,1,0.25,50,1,0,0.002,400,-2600
430,agent tracking,475,23.9789473684211,24107.4063157895,15.5799468212651,0,1,0.25,50,1,0,0.95,400,-2600
430,handler tracking,4,70,453.75,6.25099982644315,0,1,0.25,50,1,0,0.008,400,-2600
430,non-handler tracking,21,36.3809523809524,18525.5714285714,13.0486185891288,0,1,0.25,50,1,0,0.042,400,-2600
435,agent tracking,477,24.0796645702306,25796.9853249476,15.5670371890318,0,1,0.25,50,1,0,0.954,400,-2600
435,non-handler tracking,17,26.2941176470588,23614.6470588235,14.9421759212718,0,1,0.25,50,1,0,0.034,400,-2600
435,handler tracking,5,57.6,4225.8,8.60099973678589,0,1,0.25,50,1,0,0.01,400,-2600
435,agent avoiding,1,30,71,14.0009994506836,0,1,0.25,50,1,0,0.002,400,-2600
440,agent tracking,478,24.6380753138075,26020.5271966527,15.4277776953566,0,1,0.25,50,1,0,0.956,400,-2600
440,non-handler tracking,16,35.5625,23118.4375,13.0634995446235,0,1,0.25,50,1,0,0.032,400,-2600
440,handler tracking,6,62.3333333333333,244.333333333333,8.00099968910217,0,1,0.25,50,1,0,0.012,400,-2600
445,agent tracking,482,24.2759336099585,24827.1078838174,15.4781778778773,0,1,0.25,50,1,0,0.964,400,-2600
445,non-handler tracking,13,43.0769230769231,15928.4615384615,11.6933072219298,0,1,0.25,50,1,0,0.026,400,-2600
445,handler tracking,5,37.6,3908.8,12.8009994506836,0,1,0.25,50,1,0,0.01,400,-2600
450,agent tracking,486,24.0761316872428,24668.9465020576,15.5524397854472,0,1,0.25,50,1,0,0.972,400,-2600
450,non-handler tracking,10,38.3,12428.2,12.700999546051,0,1,0.25,50,1,0,0.02,400,-2600
450,handler tracking,4,38.75,587,12.5009994506836,0,1,0.25,50,1,0,0.008,400,-2600
455,agent tracking,484,24.0929752066116,22170.3161157025,15.5195944959467,0,1,0.25,50,1,0,0.968,400,-2600
455,non-handler tracking,12,37.0833333333333,19504.4166666667,12.6676661968231,0,1,0.25,50,1,0,0.024,400,-2600
455,handler tracking,4,44.5,2692.5,11.5009994506836,0,1,0.25,50,1,0,0.008,400,-2600
460,agent tracking,483,24.0393374741201,21368.9296066253,15.5206681877436,0,1,0.25,50,1,0,0.966,400,-2600
460,non-handler tracking,11,27.2727272727273,20613,14.9100903597745,0,1,0.25,50,1,0,0.022,400,-2600
460,handler tracking,6,52.1666666666667,65,9.83433287557758,0,1,0.25,50,1,0,0.012,400,-2600
465,agent tracking,471,23.6772823779193,20648.3970276009,15.557262721489,0,1,0.25,50,1,0,0.942,400,-2600
465,non-handler tracking,24,26.9583333333333,18563.125,15.0009994705518,0,1,0.25,50,1,0,0.048,400,-2600
465,handler tracking,5,24.6,87,15.6009994506836,0,1,0.25,50,1,0,0.01,400,-2600
470,agent tracking,462,23.1082251082251,20130.9458874459,15.6416920913762,0,1,0.25,50,1,0,0.924,400,-2600
470,non-handler tracking,29,32.1034482758621,15599.5517241379,13.9320339498849,0,1,0.25,50,1,0,0.058,400,-2600
470,handler tracking,9,50.5555555555556,459.555555555556,10.2232218318515,0,1,0.25,50,1,0,0.018,400,-2600
475,agent tracking,480,23.34375,20778.9145833333,15.5718327850103,0,1,0.25,50,1,0,0.96,400,-2600
475,handler tracking,7,45.8571428571429,1479.85714285714,11.1438567297799,0,1,0.25,50,1,0,0.014,400,-2600
475,non-handler tracking,13,34.1538461538462,14118.9230769231,13.4625379122221,0,1,0.25,50,1,0,0.026,400,-2600
480,agent tracking,486,23.417695473251,19529.0658436214,15.5524397829944,0,1,0.25,50,1,0,0.972,400,-2600
480,handler tracking,8,47,980.25,11.0009995102882,0,1,0.25,50,1,0,0.016,400,-2600
480,non-handler tracking,6,63.6666666666667,1738.16666666667,7.3343330345233,0,1,0.25,50,1,0,0.012,400,-2600
485,agent tracking,486,22.7304526748971,20232.9547325103,15.7314521285242,0,1,0.25,50,1,0,0.972,400,-2600
485,handler tracking,8,35.625,8564.75,13.5009995102882,0,1,0.25,50,1,0,0.016,400,-2600
485,non-handler tracking,6,64,463.166666666667,7.50099976857503,0,1,0.25,50,1,0,0.012,400,-2600
490,agent tracking,482,23.3630705394191,21522.6369294606,15.6005845139135,0,1,0.25,50,1,0,0.964,400,-2600
490,handler tracking,14,47.2857142857143,242.142857142857,10.8581424100058,0,1,0.25,50,1,0,0.028,400,-2600
490,non-handler tracking,4,61.75,6104.5,8.0009997189045,0,1,0.25,50,1,0,0.008,400,-2600
495,agent tracking,488,23.2069672131148,23731.3954918033,15.7243601083756,0,1,0.25,50,1,0,0.976,400,-2600
495,non-handler tracking,8,69.75,1872,6.37599980831146,0,1,0.25,50,1,0,0.016,400,-2600
495,handler tracking,4,70,44.25,6.00099973703618,0,1,0.25,50,1,0,0.008,400,-2600
500,agent tracking,488,23.6618852459016,27010.2418032787,15.6300978166179,0,1,0.25,50,1,0,0.976,500,-2500
500,handler tracking,9,47.3333333333333,1027.66666666667,10.6676661783907,0,1,0.25,50,1,0,0.018,500,-2500
500,non-handler tracking,3,53,1715.66666666667,10.0009994506836,0,1,0.25,50,1,0,0.006,500,-2500
505,agent tracking,491,23.3075356415479,26551.8085539715,15.671060552665,0,1,0.25,50,1,0,0.982,500,-2500
505,handler tracking,6,59.5,107,8.50099970118996,0,1,0.25,50,1,0,0.012,500,-2500
505,non-handler tracking,3,58.3333333333333,5695.66666666667,8.66766627629598,0,1,0.25,50,1,0,0.006,500,-2500
510,agent tracking,491,24.2016293279022,27139.4317718941,15.4735045444233,0,1,0.25,50,1,0,0.982,500,-2500
510,handler tracking,6,59.1666666666667,64.8333333333333,8.3343330345233,0,1,0.25,50,1,0,0.012,500,-2500
510,non-handler tracking,3,40.6666666666667,634.333333333333,12.3343327840169,0,1,0.25,50,1,0,0.006,500,-2500
515,agent tracking,486,23.5843621399177,24409.3271604938,15.5750735268692,0,1,0.25,50,1,0,0.972,500,-2500
515,non-handler tracking,6,75.6666666666667,2118.5,5.00099978066282,0,1,0.25,50,1,0,0.012,500,-2500
515,handler tracking,8,47.625,59.625,10.7509995102882,0,1,0.25,50,1,0,0.016,500,-2500
520,agent tracking,481,23.6777546777547,22867.3575883576,15.5685670223673,0,1,0.25,50,1,0,0.962,500,-2500
520,handler tracking,11,47.0909090909091,215.272727272727,10.9100904964143,0,1,0.25,50,1,0,0.022,500,-2500
520,non-handler tracking,8,64.625,3003.875,7.25099977850914,0,1,0.25,50,1,0,0.016,500,-2500
525,agent tracking,492,23.3414634146341,24769.0426829268,15.6310807526132,0,1,0.25,50,1,0,0.984,500,-2500
525,handler tracking,6,56.6666666666667,381.666666666667,8.83433287557758,0,1,0.25,50,1,0,0.012,500,-2500
525,non-handler tracking,2,50,4137.5,10.0009994506836,0,1,0.25,50,1,0,0.004,500,-2500
530,agent tracking,498,23.2791164658635,27127.6646586345,15.6415617006371,0,1,0.25,50,1,0,0.996,500,-2500
530,handler tracking,1,60,44,8.00099945068359,0,1,0.25,50,1,0,0.002,500,-2500
530,non-handler tracking,1,38,31595,13.0009994506836,0,1,0.25,50,1,0,0.002,500,-2500
535,agent tracking,490,23.9673469387755,25083.8653061225,15.4928361874718,0,1,0.25,50,1,0,0.98,500,-2500
535,handler tracking,8,43.375,2508.125,11.7509995102882,0,1,0.25,50,1,0,0.016,500,-2500
535,non-handler tracking,2,69,1250,6.50099974870682,0,1,0.25,50,1,0,0.004,500,-2500
540,agent tracking,492,23.0508130081301,26068.7337398374,15.6717311592121,0,1,0.25,50,1,0,0.984,500,-2500
540,non-handler tracking,7,58.2857142857143,6411.14285714286,8.57242822647095,0,1,0.25,50,1,0,0.014,500,-2500
540,handler tracking,1,41,67,12.0009994506836,0,1,0.25,50,1,0,0.002,500,-2500
545,agent tracking,479,23.9707724425887,25621.012526096,15.506218662493,0,1,0.25,50,1,0,0.958,500,-2500
545,handler tracking,13,42.9230769230769,1323.53846153846,11.6933071429913,0,1,0.25,50,1,0,0.026,500,-2500
545,non-handler tracking,8,54.125,13217.25,9.25099968910217,0,1,0.25,50,1,0,0.016,500,-2500
550,agent tracking,481,24.6798336798337,27209.3513513514,15.364824814509,0,1,0.25,50,1,0,0.962,500,-2500
550,non-handler tracking,3,34.3333333333333,10560.6666666667,13.3343327840169,0,1,0.25,50,1,0,0.006,500,-2500
550,handler tracking,14,37,429.142857142857,13.1438566276005,0,1,0.25,50,1,0,0.028,500,-2500
550,agent avoiding,2,49,51.5,10.5009996891022,0,1,0.25,50,1,0,0.004,500,-2500
555,agent tracking,486,23.7736625514403,31552.2160493827,15.5689006862326,0,1,0.25,50,1,0,0.972,500,-2500
555,handler tracking,13,54.6153846153846,601.230769230769,9.46253807728107,0,1,0.25,50,1,0,0.026,500,-2500
555,non-handler tracking,1,18,82,17.0009994506836,0,1,0.25,50,1,0,0.002,500,-2500
560,agent tracking,484,24.5144628099174,31189.3595041322,15.3729002782649,0,1,0.25,50,1,0,0.968,500,-2500
560,handler tracking,11,55.9090909090909,1292.45454545455,9.09190881487236,0,1,0.25,50,1,0,0.022,500,-2500
560,non-handler tracking,5,32.8,871.8,13.6009994506836,0,1,0.25,50,1,0,0.01,500,-2500
565,agent tracking,485,24.0123711340206,31702.8886597938,15.5102778023318,0,1,0.25,50,1,0,0.97,500,-2500
565,non-handler tracking,1,32,72,14.0009994506836,0,1,0.25,50,1,0,0.002,500,-2500
565,handler tracking,14,44.2142857142857,257.714285714286,11.4295710291896,0,1,0.25,50,1,0,0.028,500,-2500
570,agent tracking,488,25.4180327868852,34517.6229508197,15.2100158460805,0,1,0.25,50,1,0,0.976,500,-2500
570,handler tracking,8,40.75,855.75,12.1259995102882,0,1,0.25,50,1,0,0.016,500,-2500
570,non-handler tracking,4,79,1807.75,4.25099982644315,0,1,0.25,50,1,0,0.008,500,-2500
575,handler tracking,10,58.2,65,8.70099961549277,0,1,0.25,50,1,0,0.02,500,-2500
575,agent tracking,483,23.8136645962733,36232.1925465839,15.5537944817395,0,1,0.25,50,1,0,0.966,500,-2500
575,non-handler tracking,7,76,3865.14285714286,4.85814279502457,0,1,0.25,50,1,0,0.014,500,-2500
580,agent tracking,489,25.0020449897751,36597.9591002045,15.3077479179164,0,1,0.25,50,1,0,0.978,500,-2500
580,non-handler tracking,6,74.5,4125.83333333333,5.33433310190837,0,1,0.25,50,1,0,0.012,500,-2500
580,handler tracking,5,53.8,4232,9.60099954605102,0,1,0.25,50,1,0,0.01,500,-2500
585,agent tracking,493,24.7931034482759,36630.9350912779,15.3559690258344,0,1,0.25,50,1,0,0.986,500,-2500
585,handler tracking,4,60.75,45.25,8.50099959969521,0,1,0.25,50,1,0,0.008,500,-2500
585,non-handler tracking,3,49.3333333333333,13483.6666666667,10.6676661173503,0,1,0.25,50,1,0,0.006,500,-2500
590,agent tracking,487,25.523613963039,34994.4188911704,15.2124984249687,0,1,0.25,50,1,0,0.974,500,-2500
590,handler tracking,8,50.5,174.125,10.2509995102882,0,1,0.25,50,1,0,0.016,500,-2500
590,non-handler tracking,5,69.6,9487.2,6.20099983215332,0,1,0.25,50,1,0,0.01,500,-2500
595,agent tracking,489,24.4580777096115,36204.0449897751,15.4386272625445,0,1,0.25,50,1,0,0.978,500,-2500
595,handler tracking,7,23.1428571428571,4139.42857142857,15.7152851649693,0,1,0.25,50,1,0,0.014,500,-2500
595,non-handler tracking,4,79.75,4642.25,4.50099983811379,0,1,0.25,50,1,0,0.008,500,-2500
600,agent tracking,486,24.0637860082305,37205.2592592593,15.4639624136466,0,1,0.25,50,1,0,0.972,600,-2400
600,handler tracking,10,29.9,325.1,14.4009994506836,0,1,0.25,50,1,0,0.02,600,-2400
600,non-handler tracking,4,77.25,3405.5,4.75099992752075,0,1,0.25,50,1,0,0.008,600,-2400
605,agent tracking,489,23.9938650306749,36477.6175869121,15.5347417839222,0,1,0.25,50,1,0,0.978,600,-2400
605,non-handler tracking,4,66.25,1599,7.00099968910217,0,1,0.25,50,1,0,0.008,600,-2400
605,handler tracking,7,38.4285714285714,786.285714285714,12.5724280902318,0,1,0.25,50,1,0,0.014,600,-2400
610,agent tracking,478,24.0230125523013,36168.129707113,15.5030915008928,0,1,0.25,50,1,0,0.956,600,-2400
610,non-handler tracking,10,63.5,3022.9,7.50099968910217,0,1,0.25,50,1,0,0.02,600,-2400
610,handler tracking,12,42.25,307.75,11.9176662486473,0,1,0.25,50,1,0,0.024,600,-2400
615,agent tracking,487,24.5092402464066,36518.1765913758,15.3931965769194,0,1,0.25,50,1,0,0.974,600,-2400
615,handler tracking,11,57.7272727272727,91.9090909090909,8.91009063070471,0,1,0.25,50,1,0,0.022,600,-2400
615,non-handler tracking,2,67.5,5071.5,6.50099992752075,0,1,0.25,50,1,0,0.004,600,-2400
620,agent tracking,492,26.4959349593496,36662.8028455285,15.007097013745,0,1,0.25,50,1,0,0.984,600,-2400
620,non-handler tracking,3,88.3333333333333,2849,2.33433330059052,0,1,0.25,50,1,0,0.006,600,-2400
620,handler tracking,5,59,2053.6,8.80099966526032,0,1,0.25,50,1,0,0.01,600,-2400
625,agent tracking,492,23.6869918699187,36972.6951219512,15.5660401022067,0,1,0.25,50,1,0,0.984,600,-2400
625,non-handler tracking,3,67.3333333333333,7227.33333333333,6.6676664352417,0,1,0.25,50,1,0,0.006,600,-2400
625,handler tracking,5,57,768.2,9.00099976062775,0,1,0.25,50,1,0,0.01,600,-2400
630,agent tracking,497,24.6136820925553,37014.1730382294,15.4054260119586,0,1,0.25,50,1,0,0.994,600,-2400
630,handler tracking,3,42,691.333333333333,12.0009996096293,0,1,0.25,50,1,0,0.006,600,-2400
635,agent tracking,492,24.5182926829268,36635.9552845529,15.3892108327974,0,1,0.25,50,1,0,0.984,600,-2400
635,handler tracking,4,41.75,3983,11.7509994506836,0,1,0.25,50,1,0,0.008,600,-2400
635,non-handler tracking,4,59.75,13685,8.50099968910217,0,1,0.25,50,1,0,0.008,600,-2400
640,agent tracking,490,25.1163265306122,36425.8142857143,15.2683463904322,0,1,0.25,50,1,0,0.98,600,-2400
640,handler tracking,5,75,75.2,5.00099975129124,0,1,0.25,50,1,0,0.01,600,-2400
640,non-handler tracking,5,71.6,7425,5.80099983215332,0,1,0.25,50,1,0,0.01,600,-2400
645,agent tracking,491,24.4969450101833,37269.0264765784,15.3940748082179,0,1,0.25,50,1,0,0.982,600,-2400
645,handler tracking,8,49.375,1019.25,10.3759996294975,0,1,0.25,50,1,0,0.016,600,-2400
645,non-handler tracking,1,65,8311,7.00099992752075,0,1,0.25,50,1,0,0.002,600,-2400
650,agent tracking,489,24.3946830265849,37265.3803680982,15.4468072216447,0,1,0.25,50,1,0,0.978,600,-2400
650,handler tracking,6,48.5,76.1666666666667,10.5009995301565,0,1,0.25,50,1,0,0.012,600,-2400
650,non-handler tracking,5,61.2,6465.8,7.80099965592381,0,1,0.25,50,1,0,0.01,600,-2400
655,agent tracking,493,24.2860040567951,37220.5111561866,15.4553605054503,0,1,0.25,50,1,0,0.986,600,-2400
655,handler tracking,3,66.6666666666667,45.3333333333333,6.66766645941728,0,1,0.25,50,1,0,0.006,600,-2400
655,non-handler tracking,4,61,6685.75,8.25099956989288,0,1,0.25,50,1,0,0.008,600,-2400
660,agent tracking,495,24.2141414141414,37168.4141414141,15.4474640971482,0,1,0.25,50,1,0,0.99,600,-2400
660,non-handler tracking,4,49,10463.5,10.2509996891022,0,1,0.25,50,1,0,0.008,600,-2400
660,handler tracking,1,54,64,10.0009994506836,0,1,0.25,50,1,0,0.002,600,-2400
665,agent tracking,492,24.510162601626,36325.9491869919,15.4156335970251,0,1,0.25,50,1,0,0.984,600,-2400
665,handler tracking,6,45.3333333333333,8072.83333333333,11.3343329429626,0,1,0.25,50,1,0,0.012,600,-2400
665,non-handler tracking,2,65,6251.5,7.00099968910217,0,1,0.25,50,1,0,0.004,600,-2400
670,agent tracking,485,24.1443298969072,36710.0597938144,15.4649169775895,0,1,0.25,50,1,0,0.97,600,-2400
670,handler tracking,9,63,111.111111111111,7.55655530569816,0,1,0.25,50,1,0,0.018,600,-2400
670,non-handler tracking,6,60.8333333333333,11428.8333333333,8.00099968910217,0,1,0.25,50,1,0,0.012,600,-2400
675,agent tracking,483,23.952380952381,37029.0890269151,15.5061754341204,0,1,0.25,50,1,0,0.966,600,-2400
675,handler tracking,7,62.8571428571429,72,7.71528537968905,0,1,0.25,50,1,0,0.014,600,-2400
675,non-handler tracking,10,42.8,16234.5,11.900999546051,0,1,0.25,50,1,0,0.02,600,-2400
680,agent tracking,493,24.4279918864097,37116.0973630832,15.4330481322252,0,1,0.25,50,1,0,0.986,600,-2400
680,handler tracking,4,41.5,6338.25,12.0009995880246,0,1,0.25,50,1,0,0.008,600,-2400
680,non-handler tracking,3,45.6666666666667,14277,11.3343329429626,0,1,0.25,50,1,0,0.006,600,-2400
685,agent tracking,489,24.8507157464213,36787.4151329243,15.3138828872415,0,1,0.25,50,1,0,0.978,600,-2400
685,handler tracking,9,60.2222222222222,69.3333333333333,8.22322189807892,0,1,0.25,50,1,0,0.018,600,-2400
685,non-handler tracking,2,75.5,1165.5,5.00099972536555,0,1,0.25,50,1,0,0.004,600,-2400
690,agent tracking,480,24.11875,35613.8479166667,15.4884994506836,0,1,0.25,50,1,0,0.96,600,-2400
690,handler tracking,15,66.0666666666667,388,7.20099970499675,0,1,0.25,50,1,0,0.03,600,-2400
690,non-handler tracking,5,78.2,5579.4,4.60099992752075,0,1,0.25,50,1,0,0.01,600,-2400
695,agent tracking,492,25.0691056910569,36561.4918699187,15.293682378482,0,1,0.25,50,1,0,0.984,600,-2400
695,non-handler tracking,4,62.75,6710,7.75099968910217,0,1,0.25,50,1,0,0.008,600,-2400
695,handler tracking,4,45,58.5,11.5009995698929,0,1,0.25,50,1,0,0.008,600,-2400
700,agent tracking,492,25.599593495935,36332.993902439,15.1757961986511,0,1,0.25,50,1,0,0.984,700,-2300
700,handler tracking,3,66.3333333333333,44,7.0009996338049,0,1,0.25,50,1,0,0.006,700,-2300
700,non-handler tracking,5,62.6,3375.6,7.80099983215332,0,1,0.25,50,1,0,0.01,700,-2300
